heyue,riqi,qianshoupan,kaipanjia,zuigaojia,zuidijia,shoupanjia,chengjiaoliang,chengjiaoe,chengjiaobishu,zhangdie_shoupanjia,zhangdiefu_shoupanjia,zhengfu_shoupanjia,junjia,chicangliang,chicangliangbianhua,qianjiesuanjia,jiesuanjia,zhangdie_jiesuanjia,zhangdiefu_jiesuanjia,zuijinjiaoyiriqi,shichangzuijinjiaoyiri
AP.CZC,2018/2/7,7278,7278,7293,6956,6956,295794,21040411700.0,0,-367,-5.011607265,4.630392965,7113.197597,70608,18750,7323,7113,-210,-2.867677181,2018/2/7,2018/2/7
AP.CZC,2018/2/8,6956,6890,6890,6662,6754,430434,29163468000.0,0,-359,-5.047096865,3.277745831,6775.36347,52822,-17786,7113,6775,-338,-4.751862786,2018/2/8,2018/2/8
AP.CZC,2018/2/9,6754,6762,6828,6697,6745,268308,18134659700.0,0,-30,-0.442804428,1.939591353,6758.89638,55844,3022,6775,6759,-16,-0.236162362,2018/2/9,2018/2/9
AP.CZC,2018/2/12,6745,6751,6941,6731,6803,272840,18590680300.0,0,44,0.650983873,3.113417346,6813.76642,53656,-2188,6759,6814,55,0.813729842,2018/2/12,2018/2/12
AP.CZC,2018/2/13,6803,6805,6848,6740,6765,196004,13287794000.0,0,-49,-0.719107719,1.587534911,6779.348381,53304,-352,6814,6779,-35,-0.513648371,2018/2/13,2018/2/13
AP.CZC,2018/2/14,6765,6796,6821,6553,6621,235156,15733566800.0,0,-158,-2.330727246,3.961566888,6690.693327,52600,-704,6779,6691,-88,-1.298126567,2018/2/14,2018/2/14
AP.CZC,2018/2/22,6621,6591,6623,6480,6481,229594,14969436200.0,0,-210,-3.138544313,2.159794593,6519.959668,71708,19108,6691,6520,-171,-2.555671798,2018/2/22,2018/2/22
AP.CZC,2018/2/23,6481,6480,6846,6471,6846,509036,33878552900.0,0,326,5.0,5.786144114,6655.433584,71108,-600,6520,6655,135,2.070552147,2018/2/23,2018/2/23
AP.CZC,2018/2/26,6846,6955,7064,6883,6956,601232,41846022100.0,0,301,4.522915101,2.643879638,6960.045723,54924,-16184,6655,6960,305,4.583020286,2018/2/26,2018/2/26
AP.CZC,2018/2/27,6956,6945,7150,6889,7083,932914,65455195800.0,0,123,1.767241379,3.752156412,7016.208975,64128,9204,6960,7016,56,0.804597701,2018/2/27,2018/2/27
AP.CZC,2018/2/28,7083,7082,7124,7036,7098,878110,62191300000.0,0,82,1.168757127,1.242411408,7082.404255,66560,2432,7016,7082,66,0.940706956,2018/2/28,2018/2/28
AP.CZC,2018/3/1,7098,7090,7188,7050,7131,801364,57119084100.0,0,49,0.691894945,1.944209637,7127.732728,68836,2276,7082,7128,46,0.64953403,2018/3/1,2018/3/1
AP.CZC,2018/3/2,7131,7115,7168,6976,7016,826852,58701726200.0,0,-112,-1.571268238,2.692469499,7099.423621,62484,-6352,7128,7099,-29,-0.40684624,2018/3/2,2018/3/2
AP.CZC,2018/3/5,7016,7005,7052,6944,7026,955606,66870934300.0,0,-73,-1.028313847,1.539338655,6997.751615,61168,-1316,7099,6998,-101,-1.422735597,2018/3/5,2018/3/5
AP.CZC,2018/3/6,7026,7030,7310,7018,7218,1667622,1.2e+11,0,220,3.143755359,4.15599203,7193.361397,76480,15312,6998,7193,195,2.786510432,2018/3/6,2018/3/6
AP.CZC,2018/3/7,7218,7216,7238,7149,7185,918752,66132478900.0,0,-8,-0.111219241,1.23302854,7198.077272,68264,-8216,7193,7198,5,0.069512026,2018/3/7,2018/3/7
AP.CZC,2018/3/8,7185,7182,7200,7083,7132,837036,59757878300.0,0,-66,-0.916921367,1.628392484,7139.224394,62722,-5542,7198,7139,-59,-0.819672131,2018/3/8,2018/3/8
AP.CZC,2018/3/9,7132,7132,7249,7114,7212,1062380,76391517000.0,0,73,1.022552178,1.892877173,7190.60195,63194,472,7139,7191,52,0.728393332,2018/3/9,2018/3/9
AP.CZC,2018/3/12,7212,7251,7313,7004,7030,1298964,92002088000.0,0,-161,-2.238909748,4.28452579,7082.728082,65806,2612,7191,7083,-108,-1.501877347,2018/3/12,2018/3/12
AP.CZC,2018/3/13,7030,7029,7085,6982,7042,926130,65113431400.0,0,-41,-0.578850769,1.46514936,7030.701025,59850,-5956,7083,7031,-52,-0.734152195,2018/3/13,2018/3/13
AP.CZC,2018/3/14,7042,7036,7068,6993,7023,502176,35289395400.0,0,-8,-0.113781823,1.065038341,7027.296287,59196,-654,7031,7027,-4,-0.056890912,2018/3/14,2018/3/14
AP.CZC,2018/3/15,7023,7004,7004,6892,6923,586156,40623087600.0,0,-104,-1.480005692,1.594760074,6930.42255,73462,14266,7027,6930,-97,-1.380389925,2018/3/15,2018/3/15
AP.CZC,2018/3/16,6923,6918,7052,6906,7048,611516,42766104100.0,0,118,1.702741703,2.108912321,6993.456279,72430,-1032,6930,6993,63,0.909090909,2018/3/16,2018/3/16
AP.CZC,2018/3/19,7048,7045,7082,6976,7030,455230,32010889100.0,0,37,0.529100529,1.503972758,7031.805703,64384,-8046,6993,7032,39,0.557700558,2018/3/19,2018/3/19
AP.CZC,2018/3/20,7030,7015,7029,6945,7000,431310,30160497000.0,0,-32,-0.455062571,1.19487909,6992.765528,58194,-6190,7032,6993,-39,-0.554607509,2018/3/20,2018/3/20
AP.CZC,2018/3/21,7000,7012,7145,7006,7075,607318,43071139900.0,0,82,1.172601173,1.985714286,7092.024261,60412,2218,6993,7092,99,1.415701416,2018/3/21,2018/3/21
