heyue,riqi,qianshoupan,kaipanjia,zuigaojia,zuidijia,shoupanjia,chengjiaoliang,chengjiaoe,chengjiaobishu,zhangdie_shoupanjia,zhangdiefu_shoupanjia,zhengfu_shoupanjia,junjia,chicangliang,chicangliangbianhua,qianjiesuanjia,jiesuanjia,zhangdie_jiesuanjia,zhangdiefu_jiesuanjia,zuijinjiaoyiriqi,shichangzuijinjiaoyiri
CY.CZC,2017/11/23,22880,22900,23000,22880,22915,216,24778300,0,5,0.021824531,0.524475524,22942.87037,728,-42,22910,22945,35,0.152771715,2017/11/23,2017/11/23
CY.CZC,2017/11/24,22915,22915,22985,22840,22930,76,8708000,0,-15,-0.06537372,0.632773293,22915.78947,706,-22,22945,22915,-30,-0.13074744,2017/11/24,2017/11/24
CY.CZC,2017/11/27,22930,22910,23015,22910,22980,104,11941900,0,65,0.283656993,0.457915395,22965.19231,674,-32,22915,22965,50,0.218197687,2017/11/27,2017/11/27
CY.CZC,2017/11/28,22980,23025,23185,22920,23175,520,60087300,0,210,0.91443501,1.153176675,23110.5,560,-114,22965,23110,145,0.631395602,2017/11/28,2017/11/28
CY.CZC,2017/11/29,23175,23210,23240,23085,23100,226,26188600,0,-10,-0.043271311,0.668824164,23175.75221,474,-86,23110,23175,65,0.281263522,2017/11/29,2017/11/29
CY.CZC,2017/11/30,23100,23100,23255,23100,23215,166,19247700,0,40,0.172599784,0.670995671,23190.0,474,0,23175,23190,15,0.064724919,2017/11/30,2017/11/30
CY.CZC,2017/12/1,23215,23005,24660,23005,23575,682,80299900,0,-235,-0.98698026,7.129011415,23548.35777,70,-404,23810,23550,-260,-1.09197816,2017/12/1,2017/12/1
CY.CZC,2017/12/4,23575,23445,23750,23390,23715,84,9926200,0,165,0.700636943,1.527041357,23633.80952,74,4,23550,23635,85,0.360934183,2017/12/4,2017/12/4
CY.CZC,2017/12/5,23715,23710,23710,23435,23570,106,12479900,0,-65,-0.275015866,1.159603626,23546.98113,84,10,23635,23545,-90,-0.380791199,2017/12/5,2017/12/5
CY.CZC,2017/12/6,23570,23680,23680,23410,23530,22,2590900,0,-15,-0.063707794,1.145523971,23553.63636,84,0,23545,23555,10,0.042471862,2017/12/6,2017/12/6
CY.CZC,2017/12/7,23530,23485,23500,23485,23485,18,2114400,0,-70,-0.29717682,0.063748406,23493.33333,80,-4,23555,23495,-60,-0.254722989,2017/12/7,2017/12/7
CY.CZC,2017/12/8,23485,23350,23520,23350,23470,44,5160600,0,-25,-0.106405618,0.723866298,23457.27273,68,-12,23495,23455,-40,-0.170248989,2017/12/8,2017/12/8
