准确率,组合
0.5268456375838926,"(0, 1, 3, 5, 6)"
0.5302013422818792,"(0, 1, 3, 5, 7)"
0.5771812080536913,"(0, 1, 3, 5, 8)"
0.5503355704697986,"(0, 1, 3, 6, 7)"
0.5906040268456376,"(0, 1, 3, 6, 8)"
0.5838926174496645,"(0, 1, 3, 7, 8)"
0.5167785234899329,"(0, 1, 4, 5, 6)"
0.5167785234899329,"(0, 1, 4, 5, 7)"
0.5771812080536913,"(0, 1, 4, 5, 8)"
0.5536912751677853,"(0, 1, 4, 6, 7)"
0.5838926174496645,"(0, 1, 4, 6, 8)"
0.5738255033557047,"(0, 1, 4, 7, 8)"
0.5570469798657718,"(0, 1, 5, 6, 7)"
0.5838926174496645,"(0, 1, 5, 6, 8)"
0.5906040268456376,"(0, 1, 5, 7, 8)"
0.5973154362416108,"(0, 1, 6, 7, 8)"
0.5335570469798657,"(0, 2, 3, 4, 5)"
0.5201342281879194,"(0, 2, 3, 4, 6)"
0.5302013422818792,"(0, 2, 3, 4, 7)"
0.5805369127516778,"(0, 2, 3, 4, 8)"
0.5134228187919463,"(0, 2, 3, 5, 6)"
0.5167785234899329,"(0, 2, 3, 5, 7)"
0.5805369127516778,"(0, 2, 3, 5, 8)"
0.5469798657718121,"(0, 2, 3, 6, 7)"
0.5838926174496645,"(0, 2, 3, 6, 8)"
0.5838926174496645,"(0, 2, 3, 7, 8)"
0.5134228187919463,"(0, 2, 4, 5, 6)"
0.5134228187919463,"(0, 2, 4, 5, 7)"
0.5805369127516778,"(0, 2, 4, 5, 8)"
0.5436241610738255,"(0, 2, 4, 6, 7)"
0.5838926174496645,"(0, 2, 4, 6, 8)"
0.5838926174496645,"(0, 2, 4, 7, 8)"
0.5469798657718121,"(0, 2, 5, 6, 7)"
0.6006711409395973,"(0, 2, 5, 6, 8)"
0.5805369127516778,"(0, 2, 5, 7, 8)"
0.5939597315436241,"(0, 2, 6, 7, 8)"
0.5268456375838926,"(0, 3, 4, 5, 6)"
0.5302013422818792,"(0, 3, 4, 5, 7)"
0.5805369127516778,"(0, 3, 4, 5, 8)"
0.5268456375838926,"(0, 3, 4, 6, 7)"
0.5838926174496645,"(0, 3, 4, 6, 8)"
0.5838926174496645,"(0, 3, 4, 7, 8)"
0.5436241610738255,"(0, 3, 5, 6, 7)"
0.5838926174496645,"(0, 3, 5, 6, 8)"
0.5838926174496645,"(0, 3, 5, 7, 8)"
0.6006711409395973,"(0, 3, 6, 7, 8)"
0.540268456375839,"(0, 4, 5, 6, 7)"
0.5805369127516778,"(0, 4, 5, 6, 8)"
0.5738255033557047,"(0, 4, 5, 7, 8)"
0.5939597315436241,"(0, 4, 6, 7, 8)"
0.6140939597315436,"(0, 5, 6, 7, 8)"
0.5134228187919463,"(1, 2, 3, 4, 5)"
0.5234899328859061,"(1, 2, 3, 4, 6)"
0.5268456375838926,"(1, 2, 3, 4, 7)"
0.5738255033557047,"(1, 2, 3, 4, 8)"
0.5234899328859061,"(1, 2, 3, 5, 6)"
0.5268456375838926,"(1, 2, 3, 5, 7)"
0.5805369127516778,"(1, 2, 3, 5, 8)"
0.5369127516778524,"(1, 2, 3, 6, 7)"
0.5671140939597316,"(1, 2, 3, 6, 8)"
0.5604026845637584,"(1, 2, 3, 7, 8)"
0.5134228187919463,"(1, 2, 4, 5, 6)"
0.5167785234899329,"(1, 2, 4, 5, 7)"
0.5771812080536913,"(1, 2, 4, 5, 8)"
0.5503355704697986,"(1, 2, 4, 6, 7)"
0.5738255033557047,"(1, 2, 4, 6, 8)"
0.5637583892617449,"(1, 2, 4, 7, 8)"
0.5436241610738255,"(1, 2, 5, 6, 7)"
0.587248322147651,"(1, 2, 5, 6, 8)"
0.5805369127516778,"(1, 2, 5, 7, 8)"
0.5738255033557047,"(1, 2, 6, 7, 8)"
0.5201342281879194,"(1, 3, 4, 5, 6)"
0.5134228187919463,"(1, 3, 4, 5, 7)"
0.5704697986577181,"(1, 3, 4, 5, 8)"
0.5268456375838926,"(1, 3, 4, 6, 7)"
0.5738255033557047,"(1, 3, 4, 6, 8)"
0.5671140939597316,"(1, 3, 4, 7, 8)"
0.5335570469798657,"(1, 3, 5, 6, 7)"
0.5771812080536913,"(1, 3, 5, 6, 8)"
0.5704697986577181,"(1, 3, 5, 7, 8)"
0.5805369127516778,"(1, 3, 6, 7, 8)"
0.5369127516778524,"(1, 4, 5, 6, 7)"
0.5671140939597316,"(1, 4, 5, 6, 8)"
0.5671140939597316,"(1, 4, 5, 7, 8)"
0.5939597315436241,"(1, 4, 6, 7, 8)"
0.5939597315436241,"(1, 5, 6, 7, 8)"
0.5268456375838926,"(2, 3, 4, 5, 6)"
0.5335570469798657,"(2, 3, 4, 5, 7)"
0.5671140939597316,"(2, 3, 4, 5, 8)"
0.5436241610738255,"(2, 3, 4, 6, 7)"
0.5738255033557047,"(2, 3, 4, 6, 8)"
0.5671140939597316,"(2, 3, 4, 7, 8)"
0.5469798657718121,"(2, 3, 5, 6, 7)"
0.5671140939597316,"(2, 3, 5, 6, 8)"
0.5536912751677853,"(2, 3, 5, 7, 8)"
0.5838926174496645,"(2, 3, 6, 7, 8)"
0.5436241610738255,"(2, 4, 5, 6, 7)"
0.5604026845637584,"(2, 4, 5, 6, 8)"
0.5637583892617449,"(2, 4, 5, 7, 8)"
0.587248322147651,"(2, 4, 6, 7, 8)"
0.5973154362416108,"(2, 5, 6, 7, 8)"
0.5436241610738255,"(3, 4, 5, 6, 7)"
0.5973154362416108,"(3, 4, 5, 6, 8)"
0.5906040268456376,"(3, 4, 5, 7, 8)"
0.5973154362416108,"(3, 4, 6, 7, 8)"
0.6006711409395973,"(3, 5, 6, 7, 8)"
0.6006711409395973,"(4, 5, 6, 7, 8)"
0.5335570469798657,"(0, 1, 2, 3, 4, 5)"
0.5268456375838926,"(0, 1, 2, 3, 4, 6)"
0.5369127516778524,"(0, 1, 2, 3, 4, 7)"
0.5805369127516778,"(0, 1, 2, 3, 4, 8)"
0.5234899328859061,"(0, 1, 2, 3, 5, 6)"
0.5234899328859061,"(0, 1, 2, 3, 5, 7)"
0.5838926174496645,"(0, 1, 2, 3, 5, 8)"
0.5436241610738255,"(0, 1, 2, 3, 6, 7)"
0.5704697986577181,"(0, 1, 2, 3, 6, 8)"
0.5805369127516778,"(0, 1, 2, 3, 7, 8)"
0.5201342281879194,"(0, 1, 2, 4, 5, 6)"
0.5201342281879194,"(0, 1, 2, 4, 5, 7)"
0.5704697986577181,"(0, 1, 2, 4, 5, 8)"
0.5570469798657718,"(0, 1, 2, 4, 6, 7)"
0.5906040268456376,"(0, 1, 2, 4, 6, 8)"
0.5771812080536913,"(0, 1, 2, 4, 7, 8)"
0.5503355704697986,"(0, 1, 2, 5, 6, 7)"
0.5973154362416108,"(0, 1, 2, 5, 6, 8)"
0.5838926174496645,"(0, 1, 2, 5, 7, 8)"
0.5939597315436241,"(0, 1, 2, 6, 7, 8)"
0.5268456375838926,"(0, 1, 3, 4, 5, 6)"
0.5268456375838926,"(0, 1, 3, 4, 5, 7)"
0.5771812080536913,"(0, 1, 3, 4, 5, 8)"
0.5436241610738255,"(0, 1, 3, 4, 6, 7)"
0.5838926174496645,"(0, 1, 3, 4, 6, 8)"
0.5838926174496645,"(0, 1, 3, 4, 7, 8)"
0.5369127516778524,"(0, 1, 3, 5, 6, 7)"
0.5838926174496645,"(0, 1, 3, 5, 6, 8)"
0.5838926174496645,"(0, 1, 3, 5, 7, 8)"
0.6006711409395973,"(0, 1, 3, 6, 7, 8)"
0.5369127516778524,"(0, 1, 4, 5, 6, 7)"
0.5738255033557047,"(0, 1, 4, 5, 6, 8)"
0.5671140939597316,"(0, 1, 4, 5, 7, 8)"
0.5939597315436241,"(0, 1, 4, 6, 7, 8)"
0.6140939597315436,"(0, 1, 5, 6, 7, 8)"
0.5201342281879194,"(0, 2, 3, 4, 5, 6)"
0.5302013422818792,"(0, 2, 3, 4, 5, 7)"
0.5805369127516778,"(0, 2, 3, 4, 5, 8)"
0.5436241610738255,"(0, 2, 3, 4, 6, 7)"
0.5973154362416108,"(0, 2, 3, 4, 6, 8)"
0.5771812080536913,"(0, 2, 3, 4, 7, 8)"
0.540268456375839,"(0, 2, 3, 5, 6, 7)"
0.5939597315436241,"(0, 2, 3, 5, 6, 8)"
0.5838926174496645,"(0, 2, 3, 5, 7, 8)"
0.5973154362416108,"(0, 2, 3, 6, 7, 8)"
0.540268456375839,"(0, 2, 4, 5, 6, 7)"
0.5838926174496645,"(0, 2, 4, 5, 6, 8)"
0.5704697986577181,"(0, 2, 4, 5, 7, 8)"
0.6006711409395973,"(0, 2, 4, 6, 7, 8)"
0.6040268456375839,"(0, 2, 5, 6, 7, 8)"
0.5335570469798657,"(0, 3, 4, 5, 6, 7)"
0.5838926174496645,"(0, 3, 4, 5, 6, 8)"
0.5838926174496645,"(0, 3, 4, 5, 7, 8)"
0.6006711409395973,"(0, 3, 4, 6, 7, 8)"
0.5939597315436241,"(0, 3, 5, 6, 7, 8)"
0.5906040268456376,"(0, 4, 5, 6, 7, 8)"
0.5234899328859061,"(1, 2, 3, 4, 5, 6)"
0.5268456375838926,"(1, 2, 3, 4, 5, 7)"
0.5738255033557047,"(1, 2, 3, 4, 5, 8)"
0.5335570469798657,"(1, 2, 3, 4, 6, 7)"
0.5738255033557047,"(1, 2, 3, 4, 6, 8)"
0.5671140939597316,"(1, 2, 3, 4, 7, 8)"
0.5436241610738255,"(1, 2, 3, 5, 6, 7)"
0.5771812080536913,"(1, 2, 3, 5, 6, 8)"
0.5671140939597316,"(1, 2, 3, 5, 7, 8)"
0.5805369127516778,"(1, 2, 3, 6, 7, 8)"
0.5469798657718121,"(1, 2, 4, 5, 6, 7)"
0.5671140939597316,"(1, 2, 4, 5, 6, 8)"
0.5671140939597316,"(1, 2, 4, 5, 7, 8)"
0.5906040268456376,"(1, 2, 4, 6, 7, 8)"
0.5939597315436241,"(1, 2, 5, 6, 7, 8)"
0.5335570469798657,"(1, 3, 4, 5, 6, 7)"
0.5738255033557047,"(1, 3, 4, 5, 6, 8)"
0.5671140939597316,"(1, 3, 4, 5, 7, 8)"
0.5906040268456376,"(1, 3, 4, 6, 7, 8)"
0.5906040268456376,"(1, 3, 5, 6, 7, 8)"
0.5738255033557047,"(1, 4, 5, 6, 7, 8)"
0.5469798657718121,"(2, 3, 4, 5, 6, 7)"
0.5671140939597316,"(2, 3, 4, 5, 6, 8)"
0.5536912751677853,"(2, 3, 4, 5, 7, 8)"
0.587248322147651,"(2, 3, 4, 6, 7, 8)"
0.5771812080536913,"(2, 3, 5, 6, 7, 8)"
0.5738255033557047,"(2, 4, 5, 6, 7, 8)"
0.5973154362416108,"(3, 4, 5, 6, 7, 8)"
0.5268456375838926,"(0, 1, 2, 3, 4, 5, 6)"
0.5335570469798657,"(0, 1, 2, 3, 4, 5, 7)"
0.5704697986577181,"(0, 1, 2, 3, 4, 5, 8)"
0.540268456375839,"(0, 1, 2, 3, 4, 6, 7)"
0.5906040268456376,"(0, 1, 2, 3, 4, 6, 8)"
0.5939597315436241,"(0, 1, 2, 3, 4, 7, 8)"
0.5436241610738255,"(0, 1, 2, 3, 5, 6, 7)"
0.5906040268456376,"(0, 1, 2, 3, 5, 6, 8)"
0.5805369127516778,"(0, 1, 2, 3, 5, 7, 8)"
0.587248322147651,"(0, 1, 2, 3, 6, 7, 8)"
0.5302013422818792,"(0, 1, 2, 4, 5, 6, 7)"
0.5704697986577181,"(0, 1, 2, 4, 5, 6, 8)"
0.5671140939597316,"(0, 1, 2, 4, 5, 7, 8)"
0.6040268456375839,"(0, 1, 2, 4, 6, 7, 8)"
0.6040268456375839,"(0, 1, 2, 5, 6, 7, 8)"
0.540268456375839,"(0, 1, 3, 4, 5, 6, 7)"
0.5838926174496645,"(0, 1, 3, 4, 5, 6, 8)"
0.5838926174496645,"(0, 1, 3, 4, 5, 7, 8)"
0.6006711409395973,"(0, 1, 3, 4, 6, 7, 8)"
0.5973154362416108,"(0, 1, 3, 5, 6, 7, 8)"
0.5906040268456376,"(0, 1, 4, 5, 6, 7, 8)"
0.5503355704697986,"(0, 2, 3, 4, 5, 6, 7)"
0.5939597315436241,"(0, 2, 3, 4, 5, 6, 8)"
0.587248322147651,"(0, 2, 3, 4, 5, 7, 8)"
0.5906040268456376,"(0, 2, 3, 4, 6, 7, 8)"
0.6040268456375839,"(0, 2, 3, 5, 6, 7, 8)"
0.5939597315436241,"(0, 2, 4, 5, 6, 7, 8)"
0.5973154362416108,"(0, 3, 4, 5, 6, 7, 8)"
0.5469798657718121,"(1, 2, 3, 4, 5, 6, 7)"
0.5738255033557047,"(1, 2, 3, 4, 5, 6, 8)"
0.5704697986577181,"(1, 2, 3, 4, 5, 7, 8)"
0.6006711409395973,"(1, 2, 3, 4, 6, 7, 8)"
0.5939597315436241,"(1, 2, 3, 5, 6, 7, 8)"
0.5738255033557047,"(1, 2, 4, 5, 6, 7, 8)"
0.5906040268456376,"(1, 3, 4, 5, 6, 7, 8)"
0.5771812080536913,"(2, 3, 4, 5, 6, 7, 8)"
0.540268456375839,"(0, 1, 2, 3, 4, 5, 6, 7)"
0.587248322147651,"(0, 1, 2, 3, 4, 5, 6, 8)"
0.5939597315436241,"(0, 1, 2, 3, 4, 5, 7, 8)"
0.6006711409395973,"(0, 1, 2, 3, 4, 6, 7, 8)"
0.5973154362416108,"(0, 1, 2, 3, 5, 6, 7, 8)"
0.5973154362416108,"(0, 1, 2, 4, 5, 6, 7, 8)"
0.6006711409395973,"(0, 1, 3, 4, 5, 6, 7, 8)"
0.5939597315436241,"(0, 2, 3, 4, 5, 6, 7, 8)"
0.5973154362416108,"(1, 2, 3, 4, 5, 6, 7, 8)"
0.5973154362416108,"(0, 1, 2, 3, 4, 5, 6, 7, 8)"
