准确率,组合
0.8071748878923767,"(2, 5, 7, 8)"
0.8251121076233184,"(2, 6, 7, 8)"
0.5291479820627802,"(3, 4, 5, 6)"
0.48878923766816146,"(3, 4, 5, 7)"
0.7623318385650224,"(3, 4, 5, 8)"
0.5201793721973094,"(3, 4, 6, 7)"
0.8026905829596412,"(3, 4, 6, 8)"
0.8116591928251121,"(3, 4, 7, 8)"
0.5829596412556054,"(3, 5, 6, 7)"
0.7892376681614349,"(3, 5, 6, 8)"
0.7937219730941704,"(3, 5, 7, 8)"
0.8026905829596412,"(3, 6, 7, 8)"
0.49327354260089684,"(4, 5, 6, 7)"
0.7937219730941704,"(4, 5, 6, 8)"
0.8026905829596412,"(4, 5, 7, 8)"
0.8340807174887892,"(4, 6, 7, 8)"
0.8251121076233184,"(5, 6, 7, 8)"
0.5067264573991032,"(0, 1, 2, 3, 4)"
0.47085201793721976,"(0, 1, 2, 3, 5)"
0.4798206278026906,"(0, 1, 2, 3, 6)"
0.5695067264573991,"(0, 1, 2, 3, 7)"
0.7488789237668162,"(0, 1, 2, 3, 8)"
0.49327354260089684,"(0, 1, 2, 4, 5)"
0.5919282511210763,"(0, 1, 2, 4, 6)"
0.5650224215246636,"(0, 1, 2, 4, 7)"
0.7623318385650224,"(0, 1, 2, 4, 8)"
0.5426008968609866,"(0, 1, 2, 5, 6)"
0.5605381165919282,"(0, 1, 2, 5, 7)"
0.7399103139013453,"(0, 1, 2, 5, 8)"
0.5336322869955157,"(0, 1, 2, 6, 7)"
0.7757847533632287,"(0, 1, 2, 6, 8)"
0.7668161434977578,"(0, 1, 2, 7, 8)"
0.47533632286995514,"(0, 1, 3, 4, 5)"
0.515695067264574,"(0, 1, 3, 4, 6)"
0.5964125560538116,"(0, 1, 3, 4, 7)"
0.757847533632287,"(0, 1, 3, 4, 8)"
0.5112107623318386,"(0, 1, 3, 5, 6)"
0.48878923766816146,"(0, 1, 3, 5, 7)"
0.7399103139013453,"(0, 1, 3, 5, 8)"
0.4798206278026906,"(0, 1, 3, 6, 7)"
0.7937219730941704,"(0, 1, 3, 6, 8)"
0.7668161434977578,"(0, 1, 3, 7, 8)"
0.5381165919282511,"(0, 1, 4, 5, 6)"
0.5515695067264574,"(0, 1, 4, 5, 7)"
0.7488789237668162,"(0, 1, 4, 5, 8)"
0.5022421524663677,"(0, 1, 4, 6, 7)"
0.8161434977578476,"(0, 1, 4, 6, 8)"
0.7847533632286996,"(0, 1, 4, 7, 8)"
0.5201793721973094,"(0, 1, 5, 6, 7)"
0.7982062780269058,"(0, 1, 5, 6, 8)"
0.7623318385650224,"(0, 1, 5, 7, 8)"
0.8071748878923767,"(0, 1, 6, 7, 8)"
0.5067264573991032,"(0, 2, 3, 4, 5)"
0.5739910313901345,"(0, 2, 3, 4, 6)"
0.5695067264573991,"(0, 2, 3, 4, 7)"
0.7533632286995515,"(0, 2, 3, 4, 8)"
0.5246636771300448,"(0, 2, 3, 5, 6)"
0.5291479820627802,"(0, 2, 3, 5, 7)"
0.757847533632287,"(0, 2, 3, 5, 8)"
0.5381165919282511,"(0, 2, 3, 6, 7)"
0.7892376681614349,"(0, 2, 3, 6, 8)"
0.7713004484304933,"(0, 2, 3, 7, 8)"
0.5426008968609866,"(0, 2, 4, 5, 6)"
0.5201793721973094,"(0, 2, 4, 5, 7)"
0.7623318385650224,"(0, 2, 4, 5, 8)"
0.5829596412556054,"(0, 2, 4, 6, 7)"
0.7892376681614349,"(0, 2, 4, 6, 8)"
0.820627802690583,"(0, 2, 4, 7, 8)"
0.5874439461883408,"(0, 2, 5, 6, 7)"
0.7982062780269058,"(0, 2, 5, 6, 8)"
0.7623318385650224,"(0, 2, 5, 7, 8)"
0.8026905829596412,"(0, 2, 6, 7, 8)"
0.5739910313901345,"(0, 3, 4, 5, 6)"
0.547085201793722,"(0, 3, 4, 5, 7)"
0.7488789237668162,"(0, 3, 4, 5, 8)"
0.5067264573991032,"(0, 3, 4, 6, 7)"
0.7937219730941704,"(0, 3, 4, 6, 8)"
0.8161434977578476,"(0, 3, 4, 7, 8)"
0.5874439461883408,"(0, 3, 5, 6, 7)"
0.7982062780269058,"(0, 3, 5, 6, 8)"
0.7713004484304933,"(0, 3, 5, 7, 8)"
0.7668161434977578,"(0, 3, 6, 7, 8)"
0.57847533632287,"(0, 4, 5, 6, 7)"
0.8340807174887892,"(0, 4, 5, 6, 8)"
0.7713004484304933,"(0, 4, 5, 7, 8)"
0.7892376681614349,"(0, 4, 6, 7, 8)"
0.7802690582959642,"(0, 5, 6, 7, 8)"
0.45739910313901344,"(1, 2, 3, 4, 5)"
0.5291479820627802,"(1, 2, 3, 4, 6)"
0.547085201793722,"(1, 2, 3, 4, 7)"
0.7399103139013453,"(1, 2, 3, 4, 8)"
0.600896860986547,"(1, 2, 3, 5, 6)"
0.5022421524663677,"(1, 2, 3, 5, 7)"
0.7219730941704036,"(1, 2, 3, 5, 8)"
0.5426008968609866,"(1, 2, 3, 6, 7)"
0.7892376681614349,"(1, 2, 3, 6, 8)"
0.7802690582959642,"(1, 2, 3, 7, 8)"
0.5201793721973094,"(1, 2, 4, 5, 6)"
0.5426008968609866,"(1, 2, 4, 5, 7)"
0.7623318385650224,"(1, 2, 4, 5, 8)"
0.5246636771300448,"(1, 2, 4, 6, 7)"
0.8071748878923767,"(1, 2, 4, 6, 8)"
0.7892376681614349,"(1, 2, 4, 7, 8)"
0.5560538116591929,"(1, 2, 5, 6, 7)"
0.7982062780269058,"(1, 2, 5, 6, 8)"
0.7937219730941704,"(1, 2, 5, 7, 8)"
0.8071748878923767,"(1, 2, 6, 7, 8)"
0.5381165919282511,"(1, 3, 4, 5, 6)"
0.5336322869955157,"(1, 3, 4, 5, 7)"
0.7354260089686099,"(1, 3, 4, 5, 8)"
0.5336322869955157,"(1, 3, 4, 6, 7)"
0.8116591928251121,"(1, 3, 4, 6, 8)"
0.8116591928251121,"(1, 3, 4, 7, 8)"
0.5112107623318386,"(1, 3, 5, 6, 7)"
0.7982062780269058,"(1, 3, 5, 6, 8)"
0.7847533632286996,"(1, 3, 5, 7, 8)"
0.7982062780269058,"(1, 3, 6, 7, 8)"
0.5381165919282511,"(1, 4, 5, 6, 7)"
0.8161434977578476,"(1, 4, 5, 6, 8)"
0.7757847533632287,"(1, 4, 5, 7, 8)"
0.8161434977578476,"(1, 4, 6, 7, 8)"
0.7937219730941704,"(1, 5, 6, 7, 8)"
0.5515695067264574,"(2, 3, 4, 5, 6)"
0.5426008968609866,"(2, 3, 4, 5, 7)"
0.7309417040358744,"(2, 3, 4, 5, 8)"
0.5739910313901345,"(2, 3, 4, 6, 7)"
0.7982062780269058,"(2, 3, 4, 6, 8)"
0.8026905829596412,"(2, 3, 4, 7, 8)"
0.5291479820627802,"(2, 3, 5, 6, 7)"
0.7892376681614349,"(2, 3, 5, 6, 8)"
0.7982062780269058,"(2, 3, 5, 7, 8)"
0.8026905829596412,"(2, 3, 6, 7, 8)"
0.5336322869955157,"(2, 4, 5, 6, 7)"
0.8161434977578476,"(2, 4, 5, 6, 8)"
0.7982062780269058,"(2, 4, 5, 7, 8)"
0.8251121076233184,"(2, 4, 6, 7, 8)"
0.8071748878923767,"(2, 5, 6, 7, 8)"
0.5515695067264574,"(3, 4, 5, 6, 7)"
0.7982062780269058,"(3, 4, 5, 6, 8)"
0.7892376681614349,"(3, 4, 5, 7, 8)"
0.820627802690583,"(3, 4, 6, 7, 8)"
0.7937219730941704,"(3, 5, 6, 7, 8)"
0.8251121076233184,"(4, 5, 6, 7, 8)"
0.515695067264574,"(0, 1, 2, 3, 4, 5)"
0.5829596412556054,"(0, 1, 2, 3, 4, 6)"
0.5739910313901345,"(0, 1, 2, 3, 4, 7)"
0.7488789237668162,"(0, 1, 2, 3, 4, 8)"
0.547085201793722,"(0, 1, 2, 3, 5, 6)"
0.5336322869955157,"(0, 1, 2, 3, 5, 7)"
0.7354260089686099,"(0, 1, 2, 3, 5, 8)"
0.5112107623318386,"(0, 1, 2, 3, 6, 7)"
0.7847533632286996,"(0, 1, 2, 3, 6, 8)"
0.7533632286995515,"(0, 1, 2, 3, 7, 8)"
0.5695067264573991,"(0, 1, 2, 4, 5, 6)"
0.5515695067264574,"(0, 1, 2, 4, 5, 7)"
0.7309417040358744,"(0, 1, 2, 4, 5, 8)"
0.5560538116591929,"(0, 1, 2, 4, 6, 7)"
0.7847533632286996,"(0, 1, 2, 4, 6, 8)"
0.8071748878923767,"(0, 1, 2, 4, 7, 8)"
0.5650224215246636,"(0, 1, 2, 5, 6, 7)"
0.7982062780269058,"(0, 1, 2, 5, 6, 8)"
0.7713004484304933,"(0, 1, 2, 5, 7, 8)"
0.8071748878923767,"(0, 1, 2, 6, 7, 8)"
0.515695067264574,"(0, 1, 3, 4, 5, 6)"
0.5426008968609866,"(0, 1, 3, 4, 5, 7)"
0.7399103139013453,"(0, 1, 3, 4, 5, 8)"
0.515695067264574,"(0, 1, 3, 4, 6, 7)"
0.7937219730941704,"(0, 1, 3, 4, 6, 8)"
0.7847533632286996,"(0, 1, 3, 4, 7, 8)"
0.515695067264574,"(0, 1, 3, 5, 6, 7)"
0.7847533632286996,"(0, 1, 3, 5, 6, 8)"
0.7937219730941704,"(0, 1, 3, 5, 7, 8)"
0.8026905829596412,"(0, 1, 3, 6, 7, 8)"
0.5291479820627802,"(0, 1, 4, 5, 6, 7)"
0.8161434977578476,"(0, 1, 4, 5, 6, 8)"
0.7982062780269058,"(0, 1, 4, 5, 7, 8)"
0.8116591928251121,"(0, 1, 4, 6, 7, 8)"
0.7802690582959642,"(0, 1, 5, 6, 7, 8)"
0.5695067264573991,"(0, 2, 3, 4, 5, 6)"
0.5515695067264574,"(0, 2, 3, 4, 5, 7)"
0.7354260089686099,"(0, 2, 3, 4, 5, 8)"
0.5919282511210763,"(0, 2, 3, 4, 6, 7)"
0.7847533632286996,"(0, 2, 3, 4, 6, 8)"
0.7937219730941704,"(0, 2, 3, 4, 7, 8)"
0.57847533632287,"(0, 2, 3, 5, 6, 7)"
0.7892376681614349,"(0, 2, 3, 5, 6, 8)"
0.7623318385650224,"(0, 2, 3, 5, 7, 8)"
0.7802690582959642,"(0, 2, 3, 6, 7, 8)"
0.547085201793722,"(0, 2, 4, 5, 6, 7)"
0.8295964125560538,"(0, 2, 4, 5, 6, 8)"
0.8071748878923767,"(0, 2, 4, 5, 7, 8)"
0.7847533632286996,"(0, 2, 4, 6, 7, 8)"
0.7757847533632287,"(0, 2, 5, 6, 7, 8)"
0.6098654708520179,"(0, 3, 4, 5, 6, 7)"
0.8161434977578476,"(0, 3, 4, 5, 6, 8)"
0.7982062780269058,"(0, 3, 4, 5, 7, 8)"
0.7757847533632287,"(0, 3, 4, 6, 7, 8)"
0.7668161434977578,"(0, 3, 5, 6, 7, 8)"
0.8026905829596412,"(0, 4, 5, 6, 7, 8)"
0.5695067264573991,"(1, 2, 3, 4, 5, 6)"
0.547085201793722,"(1, 2, 3, 4, 5, 7)"
0.7309417040358744,"(1, 2, 3, 4, 5, 8)"
0.5022421524663677,"(1, 2, 3, 4, 6, 7)"
0.8116591928251121,"(1, 2, 3, 4, 6, 8)"
0.7892376681614349,"(1, 2, 3, 4, 7, 8)"
0.5381165919282511,"(1, 2, 3, 5, 6, 7)"
0.8116591928251121,"(1, 2, 3, 5, 6, 8)"
0.7847533632286996,"(1, 2, 3, 5, 7, 8)"
0.7892376681614349,"(1, 2, 3, 6, 7, 8)"
0.5246636771300448,"(1, 2, 4, 5, 6, 7)"
0.8251121076233184,"(1, 2, 4, 5, 6, 8)"
0.7802690582959642,"(1, 2, 4, 5, 7, 8)"
0.8026905829596412,"(1, 2, 4, 6, 7, 8)"
0.7713004484304933,"(1, 2, 5, 6, 7, 8)"
0.48878923766816146,"(1, 3, 4, 5, 6, 7)"
0.820627802690583,"(1, 3, 4, 5, 6, 8)"
0.7757847533632287,"(1, 3, 4, 5, 7, 8)"
0.7892376681614349,"(1, 3, 4, 6, 7, 8)"
0.8116591928251121,"(1, 3, 5, 6, 7, 8)"
0.8116591928251121,"(1, 4, 5, 6, 7, 8)"
0.5381165919282511,"(2, 3, 4, 5, 6, 7)"
0.8340807174887892,"(2, 3, 4, 5, 6, 8)"
0.8116591928251121,"(2, 3, 4, 5, 7, 8)"
0.8116591928251121,"(2, 3, 4, 6, 7, 8)"
0.7847533632286996,"(2, 3, 5, 6, 7, 8)"
0.8295964125560538,"(2, 4, 5, 6, 7, 8)"
0.820627802690583,"(3, 4, 5, 6, 7, 8)"
0.5695067264573991,"(0, 1, 2, 3, 4, 5, 6)"
0.5829596412556054,"(0, 1, 2, 3, 4, 5, 7)"
0.7443946188340808,"(0, 1, 2, 3, 4, 5, 8)"
0.5695067264573991,"(0, 1, 2, 3, 4, 6, 7)"
0.7892376681614349,"(0, 1, 2, 3, 4, 6, 8)"
0.7668161434977578,"(0, 1, 2, 3, 4, 7, 8)"
0.515695067264574,"(0, 1, 2, 3, 5, 6, 7)"
0.7802690582959642,"(0, 1, 2, 3, 5, 6, 8)"
0.7713004484304933,"(0, 1, 2, 3, 5, 7, 8)"
0.7623318385650224,"(0, 1, 2, 3, 6, 7, 8)"
0.5560538116591929,"(0, 1, 2, 4, 5, 6, 7)"
0.820627802690583,"(0, 1, 2, 4, 5, 6, 8)"
0.7847533632286996,"(0, 1, 2, 4, 5, 7, 8)"
0.7937219730941704,"(0, 1, 2, 4, 6, 7, 8)"
0.7533632286995515,"(0, 1, 2, 5, 6, 7, 8)"
0.5246636771300448,"(0, 1, 3, 4, 5, 6, 7)"
0.7892376681614349,"(0, 1, 3, 4, 5, 6, 8)"
0.7757847533632287,"(0, 1, 3, 4, 5, 7, 8)"
0.7937219730941704,"(0, 1, 3, 4, 6, 7, 8)"
0.7892376681614349,"(0, 1, 3, 5, 6, 7, 8)"
0.7982062780269058,"(0, 1, 4, 5, 6, 7, 8)"
0.57847533632287,"(0, 2, 3, 4, 5, 6, 7)"
0.8026905829596412,"(0, 2, 3, 4, 5, 6, 8)"
0.7847533632286996,"(0, 2, 3, 4, 5, 7, 8)"
0.7937219730941704,"(0, 2, 3, 4, 6, 7, 8)"
0.7982062780269058,"(0, 2, 3, 5, 6, 7, 8)"
0.7847533632286996,"(0, 2, 4, 5, 6, 7, 8)"
0.8026905829596412,"(0, 3, 4, 5, 6, 7, 8)"
0.5426008968609866,"(1, 2, 3, 4, 5, 6, 7)"
0.7982062780269058,"(1, 2, 3, 4, 5, 6, 8)"
0.7802690582959642,"(1, 2, 3, 4, 5, 7, 8)"
0.7847533632286996,"(1, 2, 3, 4, 6, 7, 8)"
0.7757847533632287,"(1, 2, 3, 5, 6, 7, 8)"
0.7847533632286996,"(1, 2, 4, 5, 6, 7, 8)"
0.7892376681614349,"(1, 3, 4, 5, 6, 7, 8)"
0.8116591928251121,"(2, 3, 4, 5, 6, 7, 8)"
0.5112107623318386,"(0, 1, 2, 3, 4, 5, 6, 7)"
0.8026905829596412,"(0, 1, 2, 3, 4, 5, 6, 8)"
0.7713004484304933,"(0, 1, 2, 3, 4, 5, 7, 8)"
0.7892376681614349,"(0, 1, 2, 3, 4, 6, 7, 8)"
0.7623318385650224,"(0, 1, 2, 3, 5, 6, 7, 8)"
0.7668161434977578,"(0, 1, 2, 4, 5, 6, 7, 8)"
0.7892376681614349,"(0, 1, 3, 4, 5, 6, 7, 8)"
0.7623318385650224,"(0, 2, 3, 4, 5, 6, 7, 8)"
0.7982062780269058,"(1, 2, 3, 4, 5, 6, 7, 8)"
0.7892376681614349,"(0, 1, 2, 3, 4, 5, 6, 7, 8)"
