合约,日期,前收盘,开盘价,最高价,最低价,收盘价,成交量,成交金额,涨跌(收盘价),涨跌幅(收盘价),持仓量,前结算,结算价,涨跌(结算价),涨跌幅(结算价),MA_5,MA_10,MA_20,MA_30,MA_40,MA_60,持仓量变化,资金变动,价格变动贡献度,分类
RU,20161115,-4.882742515222574,-4.569699913323376,-4.096973193959975,-4.718130526868215,-4.381095838163631,580922,9065655.75,-150,-7.116796170308447,182500,-4.101311189164079,-4.380053699131139,-165,-10.659297748624716,-14.17939688987012,-15.54392144770928,-16.250859787233473,-16.83430922132584,-17.500505542767847,-18.634534728056458,-4.110349680623926,-3.6669401388461225,-0.009603072983354673,1.0
RU,20161116,-4.387871966779521,-4.197574462609261,-3.1357823902723823,-3.8250233126857296,-2.7786274080986217,539372,8707725.61,935,39.5627822301678,207042,-4.388761002568238,-3.4472416721933925,535,32.38852443339374,-13.744066169579078,-15.069025463440035,-16.01186776476422,-16.656189842741774,-17.31795853232765,-18.535126233325613,29.72769507345194,28.383879411855276,0.05652962515114873,1.0
RU,20161117,-2.7861315575893073,-2.7665184631758137,-2.919025335793634,-2.8157933019422074,-2.8396898711626193,465778,7676999.54,365,18.35177124470387,196684,-3.455969124998468,-2.8534078036274124,340,21.755029855450346,-13.539913178033842,-14.613189003324159,-15.778675346495923,-16.472249740795142,-17.140241996443798,-18.43554071682464,-13.13115176638562,-12.422620916350127,0.022114510754316873,0.0
RU,20161118,-2.847166451647851,-2.888106368086845,-3.1791228561470675,-3.4479121314062624,-3.3976477802085157,394386,6376119.81,-295,-13.542123858342904,182506,-2.8621455786340633,-3.4036019294232744,-315,-19.23748978048009,-13.611485954908325,-14.194423999671649,-15.56149866650496,-16.30283609502778,-16.980417891838982,-18.344335861416994,-17.835093530659577,-16.58037084234921,-0.0182267531665122,0.0
RU,20161121,-2.515757479668885,-2.4537481646763695,-1.217158956444564,-2.3148544566235074,-0.8481912660725541,185836,3188177.11,995,39.46518789649748,208626,-2.56498668304296,-1.6727194110660335,505,29.508273795927906,-12.80415463285454,-13.648669072523823,-15.238239022727626,-16.0812163153104,-16.776462291952257,-18.207298283201823,31.18439721728879,31.332080082957276,0.05638991215641825,1.0
RU,20161122,-0.8565587066169371,-0.47885854480870904,0.18260153957187697,-0.05284002168964008,-0.11368352972770168,304346,5501997.26,910,36.12855058024648,211732,-1.6814719300443954,-0.06132180200107484,920,42.638238959364685,-11.947586716935504,-13.134348598189504,-14.884892352869535,-15.85612681852161,-16.562982800632575,-18.060889064760616,4.57723357767258,4.660650566317329,0.050373650705784666,1.0
RU,20161123,-0.12237474072502863,-0.8096701185662383,-0.13912518631873638,-0.35226233664842965,-0.07870403758396805,250598,4516631.4,10,1.3488914062141149,213962,-0.07008205098166798,-0.15768428523231393,-55,-2.843760697045866,-11.405159931189438,-12.646396412516225,-14.532417055107189,-15.627362081638807,-16.348421527356265,-17.900627602019618,3.4142971778100915,3.4645333067223874,0.000552944429084877,1.0
RU,20161124,-0.08741059623098835,-0.14801403769892119,1.0259372213139315,0.2289722371345917,0.24485562732677835,469008,8702571.32,250,12.07760508880439,230564,-0.1664444738090154,0.7796135903926924,535,29.016153350025704,-10.78514832437898,-12.23534861831638,-14.17503514585097,-15.379450373476352,-16.136327138089534,-17.731856427091756,21.443003284874294,22.21533143782186,0.013683634373289545,1.0
RU,20161125,0.23600742204990866,0.2699065112367691,0.5825671924430154,0.2025526054464848,0.5071904631303923,378250,6944208.03,-135,-5.171852666057681,238004,0.7708549835738907,0.4292445005598893,-200,-10.984911182494358,-10.0,-11.879854089439284,-13.804206588097223,-15.143360959314656,-15.920644920755095,-17.560937159285743,10.254566783104089,10.706383410328677,-0.007328990228013029,1.0
RU,20161128,0.49822784518649144,0.20896051831400797,2.207489118577463,0.5636083132567222,2.2025942811188415,626036,11756076.72,1035,38.12632419534103,278848,0.4204847364883122,1.1649490896690793,420,23.379115408590806,-9.386561168310038,-11.17006404604885,-13.354280485509094,-14.84513190915682,-15.657156509471314,-17.352375786916994,41.57701225324908,43.60636824008036,0.053378029912325944,1.0
RU,20161129,2.1929022531463644,1.9669229903959575,1.9990912544164487,1.2415403985965838,1.0667504931811038,588320,11247872.45,-35,-0.5915850885352256,279142,1.156192535964081,1.7602409039458848,340,19.013955121371936,-9.149235538914091,-10.623544207331769,-12.95000923778526,-14.587191688698525,-15.415652700359942,-17.162520151474787,0.8352106180695671,0.815688504320363,-0.0018676627534685165,0.0
RU,20161130,1.0575451718080942,1.1404260124771355,0.8955449763896084,-0.13209985144815306,-0.6208627462501113,566424,10319196.58,-1340,-42.680776426376795,256552,1.7514891294030974,0.1839648264630327,-900,-39.49182375350082,-9.258233025552599,-10.40704238984977,-12.6028366767369,-14.352279981546644,-15.22429689165903,-17.00284835995774,-27.16947194155886,-27.547343902398268,-0.07538677918424753,0.0
RU,20161201,-0.6293306926593942,-0.06965378921226772,0.1652110214032092,-0.18493946758685098,-0.07870403758396805,660444,11978560.16,-130,-5.11022877378111,262498,0.1752046543600514,0.04380129559176282,-80,-4.282152180031154,-9.323285285593535,-10.129999058319825,-12.235182467771018,-14.100966745032693,-15.013045874606398,-16.831072757122897,8.315585237041347,8.52367777714391,-0.007188277578103401,1.0
RU,20161202,-0.08741059623098835,0.04353363173573399,-0.03478136267322185,-0.8629866249259734,-0.20113181889171017,641480,11451590.17,-120,-4.556195357238813,258762,0.03504103900784372,-0.45552366690484547,-285,-15.960888373434045,-9.46570081378259,-9.809246731872179,-11.864431852735606,-13.845801789283001,-14.801722422529778,-16.655344161392975,-4.53216337706219,-4.721306017077289,-0.006661115736885929,0.0
RU,20161205,-0.20978463197054964,-0.19154728168238933,0.6608157533247834,0.03522668684851027,0.8044761545384276,543740,9954482.35,740,30.774919108094892,270090,-0.46428334565548823,0.34164599817710695,455,25.625482916637594,-9.74682519602387,-9.643414415221478,-11.50743876428691,-13.57073937289126,-14.589968029168325,-16.471550748072872,15.172418331431743,15.9880850055157,0.03980634749865519,1.0
RU,20161206,0.7953843609885141,0.9924646081461788,0.91293119243403,0.9862468802034101,0.7607600767673972,407034,7587499.33,260,12.204999250552305,268740,0.3328860503670441,0.9285038110292234,335,19.195281305796883,-9.808353894918554,-9.555673113767106,-11.205485583051427,-13.301629186441488,-14.395516024833974,-16.288799148550545,-1.3580547435393697,-1.5133882537087544,0.014004847831941825,0.0
RU,20161207,0.7516872460584736,0.7226189111869772,1.2258502219485194,1.0038547467295587,1.573673444815391,468948,8786947.66,390,17.569217510293072,279524,0.9197459006001552,1.0948951230947728,95,5.8461101198469265,-9.36709442337304,-9.389880468195244,-10.877900651416233,-13.0069332389862,-14.178352978064147,-16.097229768050397,14.497353719555747,15.611578491041072,0.020493956910141883,1.0
RU,20161208,1.5642498908104443,1.6016074967159923,2.0077756294256375,1.1535133673184603,0.874419847363427,584688,11072046.15,-105,-3.641363894974667,276116,1.086138135328504,1.4451268564429682,200,11.6676830155252,-9.175468979670924,-9.32671524451304,-10.64032079772128,-12.743572385428891,-13.972817739605233,-15.917778728152875,-4.097077337950836,-4.4326844054465155,-0.005636070853462158,0.0
RU,20161209,0.865297737744875,1.0272803604465466,1.5039377289899463,0.6164425674034391,1.6697878171802998,636886,11889129.94,150,7.474493163288933,278412,1.4363723089361855,0.9722926832883871,-270,-14.517334504881028,-8.799380266421153,-9.210074475897706,-10.40390098628508,-12.453189016060442,-13.762685538950613,-15.726472338704838,3.50202987985854,3.7293466746113353,0.007859575582918523,1.0
RU,20161212,1.6603230675662957,2.010402529868095,2.814950825271467,1.9015207650389883,2.124005946291149,566406,11021729.94,680,27.55615742054887,265890,0.9635350008948649,2.3551405271909474,790,37.411323218110496,-8.534193105212239,-9.21795886450041,-10.052505006415608,-12.151386432744758,-13.537021350656588,-15.531034992323583,-15.82552132242212,-17.463196796123825,0.03515120186094598,1.0
RU,20161213,2.1143473238831376,2.140826590287446,3.075099505667275,2.464299159497955,3.4586359198334833,534588,10484376.06,655,26.44704754740647,289704,2.3463954792368753,2.6261786692446947,155,8.8658670973375,-7.992212831218609,-8.978007667262638,-9.658962618739992,-11.796988697605265,-13.27873007860103,-15.312567329450495,29.033539259522783,32.2413676918256,0.03257086026852312,1.0
RU,20161214,3.448415795795256,4.119640047973824,3.8806774221824654,3.395266560442259,3.806979458818539,589534,11883586.48,700,27.04545046429942,285876,2.617437332914797,3.5781358207273826,545,27.519652029009592,-7.543836970028352,-8.533915721853639,-9.328399426891444,-11.412305088170044,-12.985686841147249,-15.075861447003824,-4.6541044056369145,-5.5104316495965975,0.034465780403742,1.0
