合约,日期,前收盘,开盘价,最高价,最低价,收盘价,成交量,成交金额,涨跌(收盘价),涨跌幅(收盘价),持仓量,前结算,结算价,涨跌(结算价),涨跌幅(结算价),MA_5,MA_10,MA_20,MA_30,MA_40,MA_60,持仓量变化,资金变动,价格变动贡献度,分类
HC,20171204,20.66108840849516,20.671894542230163,21.59333782198729,20.770301960671944,22.059681963612803,991964,4012992.32,98,24.619531093903007,663598,20.367078169148115,21.463602441189252,69,22.812170895123174,9.580035804459726,9.533530095841172,9.525173113177843,9.088942125585078,9.965358675986593,11.301989303604401,49.8523170247807,49.99974996417322,0.024054982817869417,1.0
HC,20171205,22.09877190214138,22.14489834689462,21.494286385986257,21.88124423604313,21.657767765020537,685184,2787927.19,5,1.3202191078536458,658770,21.54002289251372,21.84857361429151,23,7.8840656806145475,9.979451693343464,9.582119638617584,9.619232029399,9.075211727120617,10.042565085449567,11.231035812256906,-12.666846274762236,-18.989025454391328,0.0012345679012345679,0.0
HC,20171206,21.696326672471486,21.691633854517804,20.696006348564524,19.93703253090584,19.642431387870758,865630,3438717.36,-136,-31.743377655939348,623918,21.9260185838872,20.225412839833623,-96,-29.54889436832638,9.855551193576758,9.41353542090674,9.62074619249833,9.014656192905761,10.08896802333264,11.156908388430267,-49.08680796318589,-49.97689116312699,-0.03458799593082401,0.0
HC,20171207,19.678169111143774,19.687659420683374,19.017638110214833,17.284803975903486,17.886099674140127,961868,3744390.5,-140,-33.1533333420481,593898,20.298406869308195,18.841035567289396,-80,-25.94834165055365,9.437430475254232,9.169341394629129,9.536504844475544,8.956014610177192,10.022833640481252,11.056923021140037,-47.89416565903517,-49.83525301782777,-0.03653444676409186,0.0
HC,20171208,17.919183104331424,17.944072794984464,18.794165910478384,18.45362116627865,19.48612624287948,758400,2939457.85,31,8.635312334630875,552862,18.909977346047526,18.543300306544452,-17,-6.072760651039253,9.236459846726675,9.075483914437314,9.47039198134945,9.001919187244283,9.94526396384309,10.997800825201935,-49.72805554517173,-49.99806000613316,0.007902115727759368,1.0
HC,20171211,19.521634760208656,19.757208627712657,19.513618542707277,19.498833690533985,19.45134330797704,855480,3362592.41,46,12.408678138751306,561536,18.61134207498924,19.502101926963476,55,19.02531059758492,8.773577412869699,9.200361795148652,9.367230438629264,9.045733240255686,9.851464422313597,10.935578336453787,22.34404373642461,30.92336731573664,0.011731701096659015,0.0
HC,20171212,19.48680062623903,19.443675880942493,19.6157931179889,19.551567135300488,19.329464868432822,727196,2863146.62,-16,-4.381507442858506,568892,19.57300656124046,19.62319479054642,7,2.4844040114147106,8.357869807477442,9.195780148696443,9.24390755955963,9.060085235995956,9.799633805820278,10.86741337643572,19.27512440970864,27.0811217611365,-0.004087889626980072,0.0
HC,20171213,19.36474223520827,19.47858392708875,18.397096670224457,18.685233506861238,18.45274443847299,778466,3018721.9,-73,-19.25179920947254,555480,19.69445354248637,18.578391139143903,-60,-20.3045359778869,8.144553524769066,9.029252126777976,9.113523873735346,9.10129449677774,9.733373472663288,10.80025445137251,-31.739506710222237,-40.679731531585084,-0.018892339544513456,0.0
HC,20171214,18.48670266725759,18.688918611326514,18.327822266096334,18.64964848225766,18.43510140547633,786762,3048592.55,-14,-3.892033540269651,564448,18.64653948631843,18.525748604235645,-3,-1.0798666827885128,8.243067333772913,8.868342478974384,8.994779527959864,9.117894065456824,9.712506109271928,10.743247752994847,23.0075423957566,31.3606151263416,-0.0036241263266891016,0.0
HC,20171215,18.46903265395588,18.441463222713907,18.759723820263275,18.880639503631485,19.538267652962332,820372,3206122.79,52,14.170950628173756,575068,18.593737014050788,19.12013659470483,34,12.05967683903448,8.252416978025948,8.772653966759776,8.988666414356686,9.170945741165127,9.641300878529691,10.706603523087892,26.581456807954496,35.80681102512571,0.013245033112582781,1.0
HC,20171218,19.573852788802427,19.670260947308464,19.717814656023876,19.093204292823515,19.815683173123503,1087416,4272325.67,34,9.233595968213159,557724,19.189913132073258,19.467464624281376,20,7.104896344664937,8.317715414641455,8.57447300708543,8.952318036351372,9.156818799313626,9.603656250234508,10.679159516007601,-37.94568177732744,-45.947917102371015,0.008625063419583967,1.0
HC,20171219,19.851673277672106,19.80932352369274,18.811380798945905,18.31072850833708,17.81497177604423,1008346,3909536.53,-100,-25.305893367315345,621500,19.538267652962332,18.578391139143903,-51,-17.517232412179972,8.04590977908687,8.233848324573017,8.80743342548061,9.107381273852951,9.506594706926208,10.637553547579586,49.999260736032326,49.99999997971048,-0.02612330198537095,0.0
