合约,日期,前收盘,开盘价,最高价,最低价,收盘价,成交量,成交金额,涨跌(收盘价),涨跌幅(收盘价),持仓量,前结算,结算价,涨跌(结算价),涨跌幅(结算价),MA_5,MA_10,MA_20,MA_30,MA_40,MA_60,持仓量变化,资金变动,价格变动贡献度,分类
CU,20101130,17.916137450774897,17.678359750653954,17.98536947042497,16.895204108494724,18.297987494766218,296924,9249147.85,730,15.538940250008551,161214,16.901097534850322,17.50746443601838,360,9.806549273512964,7.206662353249811,7.22360335089337,9.843678059354232,9.59453472284845,9.159333585935798,7.310160557294935,-0.14697974773134348,-0.7011983755363147,0.011650175550590489,1.0
CU,20101201,18.252267193151226,18.695375839309364,19.44472901620324,18.83093485642631,19.820582287811604,238882,7574041.83,1380,27.75747949477254,164144,17.44954867247847,19.19083486249353,1120,28.907579756360178,7.536470284849983,7.517370346327979,9.817236914221354,9.640175435691447,9.25758498849244,7.448203445647863,5.694849891039944,6.641785381901855,0.02167425789225695,1.0
CU,20101202,19.77583315257128,21.832484467166154,21.885358749588974,21.889919257100672,22.320414982055524,239102,7796118.02,1970,35.954366533108995,171560,19.131402011662686,21.812497588404042,1800,39.93366369112388,8.430626808284558,7.873176448499919,9.86095409854073,9.758057331093738,9.417733172927782,7.585373798162337,11.292644772387874,13.952350723133314,0.03013153869684919,1.0
CU,20101203,22.27744649820663,22.26186008197618,22.28516400114229,21.63101832692827,22.90435957711692,247250,8070580.24,580,11.811522112014814,179506,21.751114781449047,21.912242413261822,70,1.2844791452307973,9.531587872515374,8.105694047646352,9.762141969861304,9.888499716641192,9.589362477909688,7.754063261599086,11.941096329171245,14.85176101734902,0.008815929472564219,1.0
CU,20101206,22.861841212107947,22.68801039600693,22.63976613269972,22.6030405227406,22.534766755137653,170822,5618221.49,250,4.848022113785312,176928,21.850796132162188,22.605637960367858,490,12.761940335864367,10.341621777663462,8.383197357830767,9.69564746836447,9.927725941297709,9.671832818087267,7.8890938940070185,-1.3251331304719471,-2.3552008012076087,0.0038150465435678317,0.0
CU,20101207,22.4919619720672,22.829336001902604,23.800702723428785,22.31886746434894,24.385010699552524,248860,8222223.22,1080,21.522184701524054,193088,22.543773467837696,23.025948832239067,300,7.584014145112775,11.404325925445491,9.087536221647454,9.624937634140323,10.025412869656137,9.820821047509412,8.044020957705925,21.46718791418725,26.922200197914975,0.016155572176514584,1.0
CU,20101208,24.343693254721657,23.251116633118272,23.20241894738942,22.786976568058876,22.520502144827375,272524,8996961.87,-550,-11.868307441604912,199260,22.963850874993142,22.956121903038536,-50,-2.044164966510934,11.8698264466301,9.485899154950843,9.50073776659363,10.080556431337044,9.904026960124028,8.170943998763022,9.758483850325874,12.017974740495461,-0.008394383394383394,0.0
CU,20101209,22.477686412971707,25.309302208470456,25.259160930500514,24.999311529174662,25.16340096981638,305180,10295551.82,1400,27.0625143042529,212248,22.894061664360393,24.94371503728952,1450,33.7648711257544,12.356004645941013,10.167349300944508,9.395620814742358,10.222555632627191,10.01388659325049,8.322668018158652,17.920047111181532,22.77407301654509,0.020765351527736578,1.0
CU,20101210,25.122749779312016,24.249735797981458,25.191988679021108,24.44163821100973,25.648441109208548,221980,7471942.01,310,5.959670958794639,217262,24.880754583855307,24.741751932768125,-150,-4.702031776337101,12.821326999533653,10.93855704991644,9.528011498647189,10.44732599164199,10.134517740187675,8.500611504982388,8.316691361084395,10.44418960332505,0.0045736205370315725,1.0
CU,20101213,25.608217484540603,25.537096807525543,26.906432579708138,25.856752706707567,26.96850707574181,223558,7677400.73,1460,27.246675726275555,226200,24.67886602560428,26.541112867340672,1360,31.714318447789026,13.564838213369512,11.711637331520876,9.764485487045008,10.65517254172174,10.312277799610001,8.695231674929516,13.145700657798109,16.99909713062266,0.021227100901424833,1.0
CU,20101214,26.92949624442811,27.637270756240056,27.228380661998997,27.022088068742775,27.007480992221105,218286,7530928.72,130,2.1738662788781866,218030,26.47770689838221,26.953948227216557,320,7.758891830829143,13.999684811726297,12.449705901187542,10.042022816836507,10.870428198967005,10.47727492586992,8.91820629021062,-8.409184065930077,-12.150589712168866,0.0018892602819357651,1.0
CU,20101215,26.96850707574181,26.76299169636316,26.906432579708138,25.67056307128965,25.782260699862718,220088,7536121.39,-1120,-22.095610358028907,219842,26.890470487212497,26.28102784518269,-520,-14.073677698163635,14.535341860625792,12.949395764882993,10.448865147613034,11.026509719003997,10.64051814853049,9.117276317212003,4.277200556488751,5.044977648942009,-0.016499705362404242,0.0
